Genome;ClinFreq;ActA;Agr;Ami;Auto;Bsh;ChitinaseA;ChitinaseB;ClpB;ClpC;ClpE;ClpP;CodY;CtaP;CtsR;Dal;DegU;DltA;FAM000450;FAM000548;FAM000549;FAM001910;FAM002113;FAM002114;FAM002292;FAM002293;FAM002725;FAM002728;FAM002729;FAM002769;FAM002770;FAM002772;FAM002828;FAM002925;FAM003164;FAM003292;FAM003293;FAM003294;FAM003296;FAM003297;FAM003298;FAM003299;FAM003315;FAM003316;FAM003317;FAM003318;FAM004136;FAM004137;FAM004138;FAM004139;FAM004150;FAM004151;FAM004152;FAM004153;FAM004154;FbpA;FlaA;FlgC;FlgE;Fri;Fur;GadA;GadB;GadC;GmaR;GtcA;Hfq;Hly;Hpt-uhpt;HtrA;IIsA;IIsB;IIsD;IIsG;IIsH;IIsP;IIsX;IIsY;Iap_P60;InlA;InlB;InlC;InlF;InlH;InlJ;Inlk;Lap;LapB;Lgt;LipA;LisK;LisR;Lmo1421BilE;LntA;LpeA;LplA1;Lsp;MogR;Mpl;Mprf;MurA-NC_003210.1:c2605155-2603863;NamA-NC_003210.1:c2546503-2545487;OatA;OppA;OrfX;OrfZ;PerR;PgdA;Pgl;PlcA;PlcB;PrfA;PrsA2;PycA;RecA;RelA;RsbY;SecA;SigB;SipX;SipZ;Sod;SortaseA;SortaseB;Stp;SvpA;TcsA;Tig;Vip;VirR;VirRbis;btlB;hupC;lmo0514;lmo0610;lmo2026;lmo2085;rpsU
GCA_004651265.1_PDT000103350.2;6,38;97,55;99,18;98,77;47,88;98,16;99,70;98,02;98,04;100,00;99,86;100,00;99,62;99,81;100,00;98,65;100,00;100,00;96,08;100,00;99,06;100,00;100,00;100,00;99,50;99,30;NaN;NaN;NaN;97,48;98,55;98,60;49,08;43,75;76,47;NaN;NaN;56,25;NaN;NaN;NaN;NaN;39,29;30,19;49,30;40,51;35,48;NaN;NaN;42,75;NaN;39,68;31,65;43,55;NaN;96,67;100,00;100,00;99,76;100,00;100,00;70,28;99,36;99,36;98,75;100,00;100,00;100,00;99,76;99,74;NaN;NaN;NaN;39,66;NaN;NaN;NaN;NaN;100,00;94,79;97,62;99,66;80,16;93,36;93,00;97,82;99,83;92,38;99,28;99,33;100,00;100,00;98,78;93,66;98,07;99,76;40,15;98,69;99,61;100,00;100,00;96,45;99,76;100,00;97,20;100,00;100,00;100,00;99,71;100,00;99,31;100,00;99,63;100,00;99,43;99,44;100,00;99,76;100,00;100,00;97,79;99,51;99,55;96,36;98,69;100,00;98,88;99,64;84,29;100,00;99,22;100,00;99,62;95,91;99,80;69,52;99,82;100,00
GCA_004651305.1_PDT000103327.2;54,55;92,79;96,71;93,74;47,03;99,69;98,78;99,55;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,46;93,14;92,31;98,11;86,67;99,69;100,00;99,25;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,27;44,44;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;99,42;99,56;99,20;98,38;100,00;100,00;96,80;94,87;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;98,68;100,00;97,86;98,93;99,53;100,00;100,00;99,43;97,64;100,00;NaN;NaN;NaN;37,93;NaN;NaN;NaN;NaN;93,85;90,80;86,98;96,30;99,24;94,19;96,59;91,29;100,00;95,38;90,25;97,66;100,00;95,15;99,09;84,88;98,39;97,64;40,15;99,67;95,89;99,42;99,45;91,42;99,52;99,81;92,52;98,70;99,33;97,73;98,56;97,80;95,52;100,00;98,89;99,56;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,67;97,28;99,72;100,00;99,64;100,00;91,21;95,10;98,49;97,85;85,38;70,00;93,43;100,00
GCA_004651325.1_PDT000103351.2;6,38;97,55;99,18;98,77;47,88;98,16;99,70;98,02;98,04;100,00;99,86;100,00;99,62;99,81;100,00;98,65;100,00;100,00;96,08;100,00;99,06;100,00;100,00;100,00;99,50;99,30;NaN;NaN;NaN;97,48;98,55;98,60;49,08;43,75;76,47;NaN;NaN;56,25;NaN;NaN;NaN;NaN;39,29;30,19;49,30;40,51;35,48;NaN;NaN;42,75;NaN;39,68;31,65;43,55;NaN;96,67;100,00;100,00;99,76;100,00;100,00;70,28;99,36;99,36;98,75;100,00;100,00;100,00;99,76;99,74;NaN;NaN;NaN;39,66;NaN;NaN;NaN;NaN;100,00;94,79;97,62;99,66;80,16;93,36;93,00;97,82;99,83;92,38;99,28;99,33;100,00;100,00;98,78;93,66;98,07;99,76;40,15;98,69;99,61;100,00;100,00;96,45;99,76;100,00;97,20;100,00;100,00;100,00;99,71;100,00;99,31;100,00;99,63;100,00;99,43;99,44;100,00;99,76;100,00;100,00;97,79;99,51;99,55;96,36;98,69;100,00;98,88;99,64;84,29;100,00;99,22;100,00;99,62;95,91;99,80;69,52;99,82;100,00
GCA_004651345.1_PDT000103354.2;6,38;97,55;99,18;98,77;47,88;98,16;99,70;98,02;98,04;100,00;99,86;100,00;99,62;99,81;100,00;98,65;100,00;100,00;96,08;100,00;99,06;100,00;100,00;100,00;99,50;99,30;NaN;NaN;NaN;97,48;98,55;98,60;49,08;43,75;76,47;NaN;NaN;56,25;NaN;NaN;NaN;NaN;39,29;30,19;49,30;40,51;35,48;NaN;NaN;42,75;NaN;39,68;31,65;43,55;NaN;96,67;100,00;100,00;99,76;100,00;100,00;70,28;99,36;99,36;98,75;100,00;100,00;100,00;99,76;99,74;NaN;NaN;NaN;39,66;NaN;NaN;NaN;NaN;100,00;94,79;97,62;99,66;80,16;93,36;93,00;97,82;99,83;92,38;99,28;99,33;100,00;100,00;98,78;93,66;98,07;99,76;40,15;98,69;99,61;100,00;100,00;96,45;99,76;100,00;97,20;100,00;100,00;100,00;99,71;100,00;99,31;100,00;99,63;100,00;99,43;99,44;100,00;99,76;100,00;100,00;97,79;99,51;99,55;96,36;98,69;100,00;98,88;99,64;84,29;100,00;99,22;100,00;99,62;95,91;99,80;69,52;99,82;100,00
GCA_004651365.1_PDT000103352.2;6,38;97,55;99,18;98,77;47,88;98,16;99,70;98,02;98,04;100,00;99,86;100,00;99,62;99,81;100,00;98,65;100,00;100,00;96,08;100,00;99,06;100,00;100,00;100,00;99,50;99,30;NaN;NaN;NaN;97,48;98,55;98,60;49,08;43,75;76,47;NaN;NaN;56,25;NaN;NaN;NaN;NaN;39,29;30,19;49,30;40,51;35,48;NaN;NaN;42,75;NaN;39,68;31,65;43,55;NaN;96,67;100,00;100,00;99,76;100,00;100,00;70,28;99,36;99,36;98,75;100,00;100,00;100,00;99,76;99,74;NaN;NaN;NaN;39,66;NaN;NaN;NaN;NaN;100,00;94,79;97,62;99,66;80,16;93,36;93,00;97,82;99,83;92,38;99,28;99,33;100,00;100,00;98,78;93,66;98,07;99,76;40,15;98,69;99,61;100,00;100,00;96,45;99,76;100,00;97,20;100,00;100,00;100,00;99,71;100,00;99,31;100,00;99,63;100,00;99,43;99,44;100,00;99,76;100,00;100,00;97,79;99,51;99,55;96,36;98,69;100,00;98,88;99,64;84,29;100,00;99,22;100,00;99,62;95,91;99,80;69,52;99,82;100,00
GCA_004651385.1_PDT000103353.2;6,38;97,55;99,18;98,77;47,88;98,16;99,70;98,02;98,04;100,00;99,86;100,00;99,62;99,81;100,00;98,65;100,00;100,00;96,08;100,00;99,06;100,00;100,00;100,00;99,50;99,30;NaN;NaN;NaN;97,48;98,55;98,60;49,08;43,75;76,47;NaN;NaN;56,25;NaN;NaN;NaN;NaN;39,29;30,19;49,30;40,51;35,48;NaN;NaN;42,75;NaN;39,68;31,65;43,55;NaN;96,67;100,00;100,00;99,76;100,00;100,00;70,28;99,36;99,36;98,75;100,00;100,00;100,00;99,76;99,74;NaN;NaN;NaN;39,66;NaN;NaN;NaN;NaN;100,00;94,79;97,62;99,66;80,16;93,36;93,00;97,82;99,83;92,38;99,28;99,33;100,00;100,00;98,78;93,66;98,07;99,76;40,15;98,69;99,61;100,00;100,00;96,45;99,76;100,00;97,20;100,00;100,00;100,00;99,71;100,00;99,31;100,00;99,63;100,00;99,43;99,44;100,00;99,76;100,00;100,00;97,79;99,51;99,55;96,36;98,69;100,00;98,88;99,64;84,29;100,00;99,22;100,00;99,62;95,91;99,80;69,52;99,82;100,00
GCA_004651865.1_PDT000103358.2;6,38;97,55;99,18;98,77;47,88;98,16;99,70;98,02;98,04;100,00;99,86;100,00;99,62;99,81;100,00;98,65;100,00;100,00;96,08;100,00;99,06;100,00;100,00;100,00;99,50;99,30;NaN;NaN;NaN;97,48;98,55;98,60;49,08;43,75;76,47;NaN;NaN;56,25;NaN;NaN;NaN;NaN;39,29;30,19;49,30;44,60;35,48;NaN;NaN;42,75;NaN;39,68;31,65;43,55;NaN;96,67;100,00;100,00;99,76;100,00;100,00;70,28;99,36;99,36;98,75;100,00;100,00;100,00;99,76;99,74;NaN;NaN;NaN;30,00;NaN;NaN;NaN;NaN;100,00;94,79;97,62;99,66;80,16;93,36;93,00;97,82;99,83;92,38;99,28;99,33;100,00;100,00;98,78;93,66;98,07;99,76;40,15;98,69;99,61;100,00;100,00;96,45;99,76;100,00;97,20;100,00;100,00;100,00;99,71;100,00;99,31;100,00;99,63;100,00;99,43;99,44;100,00;99,76;100,00;100,00;97,79;99,51;99,55;96,36;98,69;100,00;98,88;99,64;84,29;100,00;99,22;100,00;99,62;95,91;99,80;69,52;99,82;100,00
GCA_004651905.1_PDT000107504.2;95,36;95,00;96,71;92,99;90,86;98,77;99,08;99,70;97,92;99,75;97,24;100,00;100,00;100,00;99,35;96,75;100,00;97,46;91,18;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;100,00;100,00;NaN;NaN;NaN;99,64;100,00;48,00;NaN;NaN;NaN;98,10;NaN;NaN;NaN;39,29;30,69;49,30;44,60;100,00;100,00;98,08;96,80;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,50;97,86;98,93;99,53;82,19;100,00;99,43;97,16;100,00;100,00;97,26;100,00;100,00;97,98;98,89;97,14;93,45;93,85;90,80;82,06;96,63;98,85;93,98;98,00;91,49;100,00;95,60;90,25;97,66;100,00;95,15;99,09;93,69;98,39;97,16;40,15;99,02;95,50;99,42;99,45;92,01;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,48;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,02;97,28;100,00;100,00;99,64;100,00;92,12;95,10;98,49;97,85;85,57;69,52;93,43;100,00
GCA_004652025.1_PDT000105808.2;96,30;94,68;96,71;92,99;90,71;99,69;98,78;99,55;97,92;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,46;95,10;92,31;98,11;86,67;99,69;100,00;99,25;87,32;100,00;99,55;100,00;NaN;NaN;NaN;99,39;44,50;97,96;98,11;97,24;100,00;100,00;100,00;100,00;97,28;39,29;30,69;49,30;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;82,88;100,00;99,25;97,40;100,00;100,00;100,00;100,00;100,00;98,80;98,89;100,00;100,00;93,08;90,34;80,16;96,30;99,62;93,98;98,23;91,29;100,00;95,60;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,02;95,70;99,08;99,45;91,42;99,27;99,81;92,52;98,70;99,33;97,73;98,56;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,59;99,02;97,28;100,00;100,00;99,64;100,00;91,82;95,59;98,49;97,66;85,38;70,00;93,61;100,00
GCA_004652085.1_PDT000104714.2;96,30;94,68;96,71;92,99;90,86;99,69;98,78;99,55;97,92;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,46;93,98;92,31;98,11;86,67;99,69;100,00;99,25;87,32;100,00;99,55;100,00;NaN;NaN;NaN;99,39;44,50;97,96;98,11;97,24;100,00;100,00;100,00;100,00;97,28;39,29;30,69;49,30;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;82,88;100,00;99,25;97,40;100,00;100,00;100,00;100,00;100,00;98,80;98,89;100,00;100,00;93,08;90,34;80,16;96,30;99,62;93,98;98,23;91,29;100,00;95,60;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,70;99,19;99,45;91,42;99,27;99,81;92,52;98,70;99,33;97,73;98,56;97,48;95,86;100,00;98,89;99,65;99,71;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;100,00;100,00;99,64;100,00;90,77;95,59;98,49;97,66;85,57;70,00;93,61;100,00
GCA_004652105.1_PDT000104723.2;90,28;95,30;96,71;92,99;90,86;99,39;99,08;99,70;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,46;91,57;92,31;98,11;86,67;100,00;100,00;99,13;87,32;100,00;98,29;100,00;NaN;NaN;NaN;99,64;44,50;56,73;100,00;100,00;100,00;100,00;100,00;100,00;100,00;99,42;99,56;99,20;98,15;100,00;100,00;98,08;96,80;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,93;99,84;82,19;100,00;99,25;97,16;100,00;100,00;97,95;100,00;100,00;100,00;98,89;100,00;100,00;93,85;90,80;80,16;95,96;100,00;94,40;97,88;91,29;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,16;40,15;99,35;95,70;99,42;99,45;92,60;99,52;99,81;92,52;98,70;99,33;97,51;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;100,00;100,00;99,64;100,00;91,89;95,59;98,11;97,66;85,57;70,00;93,96;100,00
GCA_004652125.1_PDT000104789.2;93,41;94,89;96,71;92,62;90,86;99,69;99,08;99,55;97,81;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,46;95,10;92,31;98,11;86,67;100,00;100,00;99,38;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,52;44,44;97,96;98,11;97,24;100,00;99,04;97,65;100,00;97,28;39,29;30,69;49,30;40,51;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;98,07;99,65;100,00;99,76;100,00;99,34;70,50;97,86;98,93;99,69;82,19;100,00;99,43;97,16;100,00;NaN;NaN;NaN;28,95;NaN;NaN;NaN;NaN;93,08;91,10;80,16;96,63;99,62;93,98;99,65;91,49;100,00;95,49;90,25;97,66;100,00;94,71;99,09;93,20;98,39;97,16;40,15;98,70;95,70;99,42;99,45;92,60;99,27;99,81;90,65;98,66;99,33;97,73;97,98;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;98,70;97,28;99,72;100,00;99,64;100,00;91,21;95,59;98,49;97,66;85,57;69,52;93,43;100,00
GCA_004652185.1_PDT000104722.2;83,33;98,57;99,59;98,65;47,88;98,16;100,00;99,39;99,89;100,00;100,00;100,00;100,00;99,81;100,00;98,92;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;99,25;99,30;94,69;95,09;96,67;NaN;NaN;NaN;42,33;44,93;39,02;98,11;98,62;99,03;85,71;82,54;100,00;100,00;39,29;30,19;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;99,76;100,00;100,00;70,28;98,93;99,36;98,59;100,00;100,00;99,81;99,76;100,00;NaN;NaN;NaN;29,21;NaN;43,33;NaN;NaN;100,00;94,94;98,25;100,00;79,96;97,72;97,13;99,21;99,83;92,57;99,28;99,67;100,00;100,00;99,09;88,84;98,39;99,76;40,15;97,71;99,61;100,00;100,00;98,52;99,76;100,00;97,20;100,00;100,00;100,00;99,71;97,48;99,66;100,00;99,63;100,00;99,43;99,30;100,00;99,88;100,00;99,47;97,79;99,51;99,55;95,95;97,71;99,40;98,88;100,00;84,29;100,00;98,83;100,00;99,62;96,69;99,61;59,64;99,29;100,00
GCA_004652265.1_PDT000105816.2;68,75;94,89;96,71;93,86;42,45;99,69;99,08;99,70;97,81;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,46;93,07;92,31;98,11;86,67;99,69;100,00;99,25;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,27;44,50;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;99,42;99,56;99,20;98,38;100,00;100,00;96,80;94,87;NaN;39,68;NaN;NaN;NaN;98,07;99,65;99,27;99,52;100,00;99,34;70,50;97,86;98,93;99,69;100,00;100,00;99,43;97,40;100,00;NaN;NaN;NaN;31,33;NaN;NaN;NaN;NaN;93,85;90,64;87,14;96,30;99,24;94,19;96,59;91,29;100,00;95,38;89,17;97,66;100,00;95,15;99,09;84,88;98,39;97,40;40,15;99,02;95,89;99,42;99,45;92,01;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,48;95,86;100,00;98,89;99,56;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,02;97,28;100,00;100,00;99,64;100,00;91,21;95,59;98,49;97,85;85,57;70,00;93,78;100,00
GCA_004652285.1_PDT000105809.2;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,89;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_004652385.1_PDT000107204.2;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,55;100,00;100,00;100,00;99,17;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_004652425.1_PDT000107203.2;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;98,66;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,80;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_004652445.1_PDT000107766.2;51,47;92,79;96,71;92,99;90,86;99,69;98,78;99,70;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,26;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;22,58;NaN;99,39;44,50;48,00;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;100,00;99,20;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,28;97,86;98,50;99,53;82,19;100,00;99,25;97,40;100,00;100,00;97,95;100,00;100,00;100,00;100,00;100,00;100,00;93,85;90,80;81,27;95,96;99,04;94,40;99,65;91,68;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,89;99,42;99,45;92,60;99,52;99,81;92,52;98,05;99,33;97,73;98,27;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;91,38;95,59;98,49;97,85;85,57;70,00;93,96;100,00
GCA_004652485.1_PDT000107483.2;88,37;92,48;96,71;92,99;90,86;99,08;99,08;99,55;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,26;91,18;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,11;100,00;100,00;100,00;99,65;100,00;100,00;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;49,30;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;97,90;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;82,19;100,00;99,43;97,40;100,00;100,00;97,95;100,00;100,00;100,00;100,00;100,00;100,00;93,85;91,10;81,43;96,30;99,04;94,19;99,76;91,68;100,00;95,27;90,25;97,66;100,00;94,71;99,09;93,69;98,07;97,40;40,15;99,35;95,70;99,42;99,45;91,42;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,19;99,35;96,98;99,72;100,00;99,29;100,00;91,67;95,59;98,49;97,66;85,38;69,52;93,96;100,00
GCA_004652505.1_PDT000107502.2;83,08;95,71;100,00;99,63;47,88;98,16;100,00;99,85;99,77;100,00;100,00;99,50;98,85;100,00;100,00;99,19;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;99,50;100,00;NaN;NaN;NaN;43,86;NaN;NaN;42,33;43,75;40,24;98,11;95,86;97,09;99,04;91,11;100,00;97,28;39,29;30,19;49,30;44,60;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;99,76;100,00;100,00;70,50;99,36;99,36;98,75;100,00;100,00;100,00;99,29;100,00;NaN;NaN;NaN;29,21;NaN;43,33;NaN;NaN;100,00;94,17;98,73;99,66;80,57;97,72;96,95;98,02;99,83;90,93;99,64;99,67;100,00;100,00;99,70;96,60;100,00;99,29;40,15;99,35;99,61;100,00;100,00;96,75;99,76;100,00;97,20;100,00;100,00;100,00;99,71;98,74;99,66;100,00;99,63;100,00;99,43;99,86;100,00;99,88;100,00;100,00;97,79;99,51;99,55;96,36;99,35;99,40;98,88;100,00;NaN;100,00;99,41;99,51;99,62;96,69;99,61;98,61;99,47;100,00
GCA_004652545.1_PDT000104705.2;95,12;92,48;96,71;92,99;90,86;98,77;99,08;99,70;97,92;99,75;97,24;100,00;100,00;100,00;99,35;96,75;100,00;97,07;93,14;92,31;98,11;86,67;100,00;100,00;99,25;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,15;100,00;97,96;100,00;100,00;100,00;100,00;99,61;100,00;100,00;100,00;99,34;100,00;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;97,90;99,65;100,00;99,76;100,00;99,34;70,50;97,86;98,93;99,69;82,19;100,00;99,43;97,40;100,00;100,00;97,60;100,00;99,66;97,98;99,44;95,24;90,16;93,08;91,10;81,27;95,96;100,00;94,19;98,70;91,29;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,39;97,40;40,15;99,35;95,70;99,42;99,45;91,72;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;100,00;100,00;99,64;100,00;91,38;95,10;98,49;97,85;85,57;70,00;93,96;100,00
GCA_004652565.1_PDT000104706.2;96,30;94,68;96,71;92,99;90,71;99,69;98,78;99,55;97,92;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,46;95,10;92,31;98,11;86,67;99,69;100,00;99,25;87,32;100,00;99,55;100,00;NaN;NaN;NaN;99,39;44,50;97,96;98,11;97,24;100,00;100,00;100,00;100,00;97,28;39,29;30,69;49,30;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;82,88;100,00;99,25;97,40;100,00;100,00;100,00;100,00;100,00;98,80;98,89;100,00;100,00;93,08;90,34;80,16;96,30;99,62;93,98;98,23;91,29;100,00;95,60;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,02;95,70;99,08;99,45;91,42;99,27;99,81;92,52;98,70;99,33;97,73;98,56;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,59;99,02;97,28;100,00;100,00;99,64;100,00;90,77;95,59;98,49;97,66;85,38;70,00;93,61;100,00
GCA_004652585.1_PDT000104710.2;96,30;94,68;96,71;92,99;90,86;99,69;98,78;99,55;97,92;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,46;93,98;92,31;98,11;86,67;99,69;100,00;99,25;87,32;100,00;99,55;100,00;NaN;NaN;NaN;99,39;44,50;97,96;98,11;97,24;100,00;100,00;100,00;100,00;97,28;39,29;30,69;46,84;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;82,88;100,00;99,25;97,40;100,00;100,00;100,00;100,00;100,00;98,80;98,89;100,00;100,00;93,08;90,34;80,16;96,30;99,62;93,98;98,23;91,29;100,00;95,60;90,25;97,66;100,00;95,15;99,09;93,20;98,07;97,40;40,15;99,35;95,70;99,19;99,45;91,42;99,27;99,81;92,52;98,70;99,33;97,73;98,56;97,48;95,86;100,00;98,89;99,65;99,71;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;100,00;100,00;99,64;100,00;90,77;95,59;98,49;97,66;85,57;70,00;93,61;100,00
